,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
27,C#C[Si](C)(C)C.Nc1cnc(Br)cc1-c1cc(-c2ccc(CN3CCCCC3)cc2)cnc1F,Nc1cnc(I)cc1-c1cc(-c2ccc(CN3CCCCC3)cc2)cnc1F.C#C[Si](C)(C)C,Nc1cnc(OS(=O)(=O)C(F)(F)F)cc1-c1cc(-c2ccc(CN3CCCCC3)cc2)cnc1F.C#C[Si](C)(C)C,Nc1cnc(Cl)cc1-c1cc(-c2ccc(CN3CCCCC3)cc2)cnc1F.C#C[Si](C)(C)C,C[Si](C)(C)C#Cc1cc(Br)c(N)cn1.CC1(C)OB(c2cc(-c3ccc(CN4CCCCC4)cc3)cnc2F)OC1(C)C,C[Si](C)(C)C#Cc1cc(-c2cc(Br)cnc2F)c(N)cn1.OB(O)c1ccc(CN2CCCCC2)cc1,C[Si](C)(C)C#Cc1cc(-c2cc(Br)cnc2F)c(N)cn1.CC1(C)OB(c2ccc(CN3CCCCC3)cc2)OC1(C)C,C[Si](C)(C)C#Cc1cc(Br)c(N)cn1.OB(O)c1cc(-c2ccc(CN3CCCCC3)cc2)cnc1F,C[Si](C)(C)C#Cc1cc(Br)c(N)cn1.Fc1ncc(-c2ccc(CN3CCCCC3)cc2)cc1Br,C[Si](C)(C)C#Cc1cc(-c2cc(-c3ccc(CN4CCCCC4)cc3)cnc2F)c([N+](=O)[O-])cn1
28,OB(O)c1ccnc(F)c1.Brc1ccc2ccccc2c1,OB(O)c1ccc2ccccc2c1.Fc1cc(Br)ccn1,Fc1cc(I)ccn1.OB(O)c1ccc2ccccc2c1,CC1(C)OB(c2ccnc(F)c2)OC1(C)C.Brc1ccc2ccccc2c1,OB(O)c1ccc2ccccc2c1.Fc1cc(Cl)ccn1,Brc1ccc2ccccc2c1.CCCC[Sn](CCCC)(CCCC)c1ccnc(F)c1,OB(O)c1ccnc(F)c1.Ic1ccc2ccccc2c1,OB(O)c1ccc2ccccc2c1.O=S(=O)(Oc1ccnc(F)c1)C(F)(F)F,CC1(C)OB(c2ccnc(F)c2)OC1(C)C.Ic1ccc2ccccc2c1,Ic1ccc2ccccc2c1.CCCC[Sn](CCCC)(CCCC)c1ccnc(F)c1
29,Cc1ccc(C(C)(C)C#N)cc1.O=C1CCC(=O)N1Br,CC(C)(C#N)c1ccc(CO)cc1.BrC(Br)(Br)Br,C#N.C[C+](C)(=O)c1ccc(CBr)cc1,CC(C)(C#N)c1ccc(C=O)cc1.BrC(Br)(Br)Br,CC(C)(C#N)c1ccc(C(=O)Br)cc1,CC(C)(C#N)c1ccc(C(=O)Br)cc1,CC(C)(C#N)c1ccc(C(=O)Br)cc1,CC(C)(C#N)c1ccc(C(=O)Br)cc1,CC(C)(C#N)c1ccc(C(=O)Br)cc1,CC(C)(C#N)c1ccc(C(=O)Br)cc1
30,CCNC(=O)Nc1cc(Cl)c(Br)cn1.CCOC(=O)c1cncc(B2OC(C)(C)C(C)(C)O2)c1,CCNC(=O)Nc1cc(Cl)c(I)cn1.CCOC(=O)c1cncc(B2OC(C)(C)C(C)(C)O2)c1,CCOC(=O)c1cncc(B(O)O)c1.CCNC(=O)Nc1cc(Cl)c(Br)cn1,CCOC(=O)c1cncc(Br)c1.CCNC(=O)Nc1cc(Cl)c(B2OC(C)(C)C(C)(C)O2)cn1,CCNC(=O)Nc1cc(Cl)c(I)cn1.CCOC(=O)c1cncc(B(O)O)c1,CCNC(=O)Nc1cc(Cl)c(I)cn1.CCOC(=O)c1cncc(Br)c1,CCNC(=O)Nc1cc(Cl)c(Br)cn1.CCOC(=O)c1cncc(Br)c1,CCNC(=O)Nc1cc(Cl)c(B(O)O)cn1.CCOC(=O)c1cncc(Br)c1,CCOC(=O)c1cncc([Sn](C)(C)C)c1.CCNC(=O)Nc1cc(Cl)c(Br)cn1,CCOC(=O)c1cncc(I)c1.CCNC(=O)Nc1cc(Cl)c(B2OC(C)(C)C(C)(C)O2)cn1
31,Cc1c2n(c3c(Br)cc(F)cc13)CCNC2=O.COc1ncc(B(O)O)cn1,Cc1c2n(c3c(Br)cc(F)cc13)CCNC2=O.COc1ncc(B2OC(C)(C)C(C)(C)O2)cn1,COc1ncc(B(O)O)cn1.Cc1c2n(c3c(I)cc(F)cc13)CCNC2=O,Cc1c2n(c3c(B4OC(C)(C)C(C)(C)O4)cc(F)cc13)CCNC2=O.COc1ncc(Br)cn1,Cc1c2n(c3c(Br)cc(F)cc13)CCNC2=O.COc1ncc(Br)cn1,COc1ncc(B(O)O)cn1.Cc1c2n(c3c(Cl)cc(F)cc13)CCNC2=O,COc1ncc(B2OC(C)(C)C(C)(C)O2)cn1.Cc1c2n(c3c(I)cc(F)cc13)CCNC2=O,COc1ncc(Br)cn1.Cc1c2n(c3c(B(O)O)cc(F)cc13)CCNC2=O,COc1ncc(Br)cn1.Cc1c2n(c3c(I)cc(F)cc13)CCNC2=O,Cc1c2n(c3c(Br)cc(F)cc13)CCNC2=O.COc1ncc(I)cn1
32,CCOP(=O)(OCC)c1ccc([N+](=O)[O-])cc1,CCOP(=O)(OCC)c1ccc(NC(=O)OCc2ccccc2)cc1,CCOP(=O)(OCC)c1ccc(NC(C)=O)cc1,CCOP(=O)(OCC)c1ccc(NC(=O)OC(C)(C)C)cc1,CCOP(=O)(OCC)c1ccc(NCl)cc1,CCOP(=O)(OCC)c1ccc(NBr)cc1,CCOP(=O)(OCC)c1ccc(N=O)cc1,CCOP(=O)(OCC)c1ccc([NH])cc1,CCOP(=O)(OCC)c1ccc(NCc2ccccc2)cc1,CCOP(=O)(OCC)c1ccc(N=[N+]=[N-])cc1
33,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1
34,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1,Cc1ccc(S(=O)(=O)n2cc(C(=O)c3cccc([N+](=O)[O-])c3)c3cc(-c4cccnc4)cnc32)cc1
35,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
36,COC(=O)c1cc(Br)c(F)c([N+](=O)[O-])c1OC,COC(=O)c1cc(Br)c(F)c(NC(=O)OC(C)(C)C)c1OC,COC(=O)c1cc(Br)c(F)c(NC(C)=O)c1OC,COC(=O)c1cc(Br)c(F)c(NO)c1OC,COC(=O)c1cc(Br)c(F)c(NC(=O)OCc2ccccc2)c1OC,COC(=O)c1cc(Br)c(F)c(NC(=O)C(F)(F)F)c1OC,COC(=O)c1cc(Br)c(F)c(NCl)c1OC,COC(=O)c1cc(Br)c(F)c(N=O)c1OC,COC(=O)c1cc(Br)c(F)c(NCc2ccccc2)c1OC,COC(=O)c1cc(Br)c(F)c([NH])c1OC
37,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,O=C(CCn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2
38,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(Br)n3S(=O)(=O)c2ccccc2)c1F.C#CCN(C)C,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(I)n3S(=O)(=O)c2ccccc2)c1F.C#CCN(C)C,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(Cl)n3S(=O)(=O)c2ccccc2)c1F.C#CCN(C)C,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(F)n3S(=O)(=O)c2ccccc2)c1F.C#CCN(C)C,CN(C)CC#Cc1cc2cc(N)cnc2n1S(=O)(=O)c1ccccc1.CCCS(=O)(=O)Nc1ccc(F)c(C(=O)O)c1F,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Cl)c1F.CN(C)CC#Cc1cc2cc(N)cnc2n1S(=O)(=O)c1ccccc1,C#CCN(C)C.CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(ccn3S(=O)(=O)c3ccccc3)c2)c1F,CCCS(=O)(=O)Cl.CN(C)CC#Cc1cc2cc(NC(=O)c3c(F)ccc(N)c3F)cnc2n1S(=O)(=O)c1ccccc1,CNC.CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(C#CCOS(C)(=O)=O)n3S(=O)(=O)c2ccccc2)c1F,C#CCN(C)C.CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3c(c2)cc(OS(=O)(=O)C(F)(F)F)n3S(=O)(=O)c2ccccc2)c1F
39,COC(=O)c1cc(C)ccn1.O=C1CCC(=O)N1Br,COC(=O)c1cc(CO)ccn1.BrC(Br)(Br)Br,CO.CCOC(=O)c1cc(CBr)ccn1,CO.O=C(O)c1cc(CBr)ccn1,CO.O=C(O)c1cc(CBr)ccn1,CO.COC(=O)c1cc(CBr)ccn1,O=C1CCC(=O)N1CBr.COC(=O)c1ccccn1,COC(=O)Cl.BrCc1ccncc1,COC(=O)c1cc(Cl)ccn1.BrCC(Br)(Br)Br,COC(=O)Cl.CC(C)(C)OC(=O)c1cc(CBr)ccn1
40,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21,O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21
41,O=C(OO)c1cccc(Cl)c1.Cc1ccc(C#N)cn1,C#N.Cc1ccc(Br)c[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-],Cc1ccc(C#N)c(Cl)[n+]1[O-]
42,Nc1cc[nH]c(=O)c1.CC(C)(C)CC1NC(C(=O)O)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,Nc1cc[nH]c(=O)c1.CC(C)(C)CC1NC(C(=O)Cl)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N,CC(C)(C)CC1NC(C(=O)Nc2cc[nH]c(=O)c2)C(c2cccc(Cl)c2F)C1(C(=O)O)c1ccc(Cl)cc1N
43,CC1(C2NC(=O)CC(c3cccc(Cl)c3)C23C(=O)Nc2cc(Br)ccc23)CC1.NC(=O)CBr,CC1(C2NC(=O)CC(c3cccc(Cl)c3)C23C(=O)Nc2cc(Br)ccc23)CC1.NC(=O)CCl,CC1(C2NC(=O)CC(c3cccc(Cl)c3)C23C(=O)Nc2cc(Br)ccc23)CC1.NC(=O)CI,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1,CCOC(=O)C1(c2ccc(Br)cc2N)C(c2cccc(Cl)c2)CC(=O)N(CC(N)=O)C1C1(C)CC1
44,CC(=O)N1CCc2sc(C)c(C(=O)CCCCl)c2C1.Fc1ccc2c(C3CCNCC3)noc2c1,CC(=O)N1CCc2sc(C)c(C(=O)CCCBr)c2C1.Fc1ccc2c(C3CCNCC3)noc2c1,Cc1sc2c(c1C(=O)CCCN1CCC(c3noc4cc(F)ccc34)CC1)CNCC2.CC(=O)Cl,CC(=O)N1CCc2sc(C)c(C(=O)CCCOS(C)(=O)=O)c2C1.Fc1ccc2c(C3CCNCC3)noc2c1,Cc1sc2c(c1C(=O)CCCN1CCC(c3noc4cc(F)ccc34)CC1)CNCC2.CC(=O)OC(C)=O,CC(=O)N1CCc2sc(C)c(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)c2C1,CC(=O)N1CCc2sc(C)c(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)c2C1,CC(=O)N1CCc2sc(C)c(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)c2C1,CC(=O)N1CCc2sc(C)c(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)c2C1,CC(=O)N1CCc2sc(C)c(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)c2C1
45,ClCc1ccc(Cl)cc1Cl.CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)Cc1ccc(Cl)cc1Cl.CI,CC1=CCCC(C)(C)C1/C=C/C(C)N(C)Cc1ccc(Cl)cc1Cl.CI,CC/C=C/C1C(C)=CCCC1(C)C.CN(C)Cc1ccc(Cl)cc1Cl,Clc1ccc(CBr)c(Cl)c1.CC1=CCCC(C)(C)C1/C=C/C(C)N(C)C,CC(CCl)[N+](C)(C)Cc1ccc(Cl)cc1Cl.CC1=CCCC(C)(C)C1C=O,CC1=CCCC(C)(C)C1C(Cl)CC(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1C(Cl)CC(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1C(Cl)CC(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl,CC1=CCCC(C)(C)C1C(Cl)CC(C)[N+](C)(C)Cc1ccc(Cl)cc1Cl
46,Fc1ccc2[nH]cc(CCCCCl)c2c1.COc1cccc2c1CC(NC1CCC1)CO2,COc1cccc2c1CC(NC1CCC1)CO2.Fc1ccc2[nH]cc(CCCCBr)c2c1,Fc1ccc2[nH]cc(CCCCI)c2c1.COc1cccc2c1CC(NC1CCC1)CO2,COc1cccc2c1CC(NC1CCC1)CO2.O=CCCCc1c[nH]c2ccc(F)cc12,COc1cccc2c1CC(NC1CCC1)CO2.CS(=O)(=O)OCCCCc1c[nH]c2ccc(F)cc12,COc1cccc2c1CC(=O)CO2.Fc1ccc2[nH]cc(CCCCNC3CCC3)c2c1,COc1cccc2c1CC(NC1CCC1)CO2.OCCCCc1c[nH]c2ccc(F)cc12,COc1cccc2c1CC(N(CCCC(=O)c1c[nH]c3ccc(F)cc13)C1CCC1)CO2,COc1cccc2c1CC(N(CCCC(=O)c1c[nH]c3ccc(F)cc13)C1CCC1)CO2,COc1cccc2c1CC(N(CCCC(=O)c1c[nH]c3ccc(F)cc13)C1CCC1)CO2
47,COC(=O)OCc1cccc(N)c1.O=C(O)c1nc(-c2ccccc2)[nH]c1CCC12CC3CC(CC(C3)C1)C2,COC(=O)Cl.O=C(Nc1cccc(CO)c1)c1nc(-c2ccccc2)[nH]c1CCC12CC3CC(CC(C3)C1)C2,O=C(Cl)c1nc(-c2ccccc2)[nH]c1CCC12CC3CC(CC(C3)C1)C2.COC(=O)OCc1cccc(N)c1,CCOC(=O)c1nc(-c2ccccc2)[nH]c1CCC12CC3CC(CC(C3)C1)C2.COC(=O)OCc1cccc(N)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1,COC(=O)OCc1cccc(NC(=O)c2nc(-c3ccccc3)[nH]c2C=CC23CC4CC(CC(C4)C2)C3)c1
48,COc1ccc(Cl)cc1-c1ccnc(Cl)c1.OC1CCC1,COc1ccc(Cl)cc1B(O)O.Brc1ccnc(OC2CCC2)c1,OC1CCC1.COc1ccc(Cl)cc1-c1ccnc(Br)c1,COc1ccc(Cl)cc1-c1ccnc(OS(=O)(=O)C(F)(F)F)c1.OC1CCC1,COc1ccc(Cl)cc1I.OB(O)c1ccnc(OC2CCC2)c1,Ic1ccnc(OC2CCC2)c1.COc1ccc(Cl)cc1B(O)O,OC1CCC1.COc1ccc(Cl)cc1-c1ccnc(F)c1,Clc1ccnc(OC2CCC2)c1.COc1ccc(Cl)cc1B(O)O,COc1ccc(Cl)cc1Cl.OB(O)c1ccnc(OC2CCC2)c1,CC1(C)OB(c2ccnc(OC3CCC3)c2)OC1(C)C.COc1ccc(Cl)cc1I
49,COC(=O)CN.COc1ccc([N+](=O)[O-])c(Cl)n1,COC(=O)CN.COc1ccc([N+](=O)[O-])c(Br)n1,COc1ccc([N+](=O)[O-])c(F)n1.COC(=O)CN,COC(=O)CN.COc1ccc([N+](=O)[O-])c(O)n1,CO.COC(=O)CNc1nc(Cl)ccc1[N+](=O)[O-],COc1ccc([N+](=O)[O-])c(OS(=O)(=O)C(F)(F)F)n1.COC(=O)CN,COC(=O)CN.COc1ccc([N+](=O)[O-])c(OC)n1,COC(=O)CN.COc1ccc([N+](=O)[O-])c(OS(C)(=O)=O)n1,COC(=O)CN.COc1ccc([N+](=O)[O-])c(I)n1,CCOc1nc(OC)ccc1[N+](=O)[O-].COC(=O)CN
50,CNC1CCOCC1.O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(CCCCBr)CC1,CN(CCCCN1CCNCCC1=O)C1CCOCC1.O=C(O)/C=C/c1ccc(Cl)c(Cl)c1,CNC1CCOCC1.O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(CCCCCl)CC1,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(CCCCNC2CCOCC2)CC1.C=O,CNC1CCOCC1.CS(=O)(=O)OCCCCN1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CCC1=O,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(CCCCNC2CCOCC2)CC1.CI,CN(CCCCN1CCNCCC1=O)C1CCOCC1.O=C(Cl)/C=C/c1ccc(Cl)c(Cl)c1,O=C1CCOCC1.CNCCCCN1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CCC1=O,CNC1CCOCC1.O=CCCCN1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CCC1=O,CNC1CCOCC1.O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(=O)N(CCCCI)CC1
51,OC1CN2CCC1CC2.Fc1ccc(I)cc1,Ic1ccc(I)cc1.OC1CN2CCC1CC2,Brc1ccc(I)cc1.OC1CN2CCC1CC2,Ic1ccccc1.OC1CN2CCC1CC2,Oc1ccc(I)cc1.OC1CN2CCC1CC2,OC1CN2CCC1CC2.OB(O)c1ccc(I)cc1,[OH:6][CH:7]1[CH2:8][N:9]2[CH2:10][CH2:11][CH:12]1[CH2:13][CH2:14]2,Clc1ccc(I)cc1.OC1CN2CCC1CC2,OC1CN2CCC1CC2.CCCC[Sn](CCCC)(CCCC)c1ccc(I)cc1,O=C1CN2CCC1CC2.Oc1ccc(I)cc1
52,O=C(O)c1ccc(S(=O)(=O)Nc2ccccc2Oc2ccc(Cl)cc2Cl)cc1.C[C@H](N)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2ccccc2Oc2ccc(Cl)cc2Cl)cc1)C(=O)O.CC(C)(C)OC(=O)N1CCC(CN)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Cl)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1.Nc1ccccc1Oc1ccc(Cl)cc1Cl,Nc1ccccc1Oc1ccc(Cl)cc1Cl.C[C@H](NC(=O)c1ccc(S(=O)(=O)O)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,Oc1ccc(Cl)cc1Cl.C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2ccccc2Br)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,O=C(Cl)c1ccc(S(=O)(=O)Nc2ccccc2Oc2ccc(Cl)cc2Cl)cc1.C[C@H](N)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2cc(O)ccc2Oc2ccc(Cl)cc2Cl)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2cc(O)ccc2Oc2ccc(Cl)cc2Cl)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2cc(O)ccc2Oc2ccc(Cl)cc2Cl)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1,C[C@H](NC(=O)c1ccc(S(=O)(=O)Nc2cc(O)ccc2Oc2ccc(Cl)cc2Cl)cc1)C(=O)NCC1CCN(C(=O)OC(C)(C)C)CC1
53,CN(C)CCN1Cc2cc(Br)cnc2NC1=O.C=CC(=O)OC(C)(C)C,CN(C)CCCl.CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CNC(=O)N2,CNC.CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CN(CCCl)C(=O)N2,CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CN(CCO)C(=O)N2.CNC,CCOP(=O)(CC(=O)OC(C)(C)C)OCC.CN(C)CCN1Cc2cc(C=O)cnc2NC1=O,CNC.CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CN(CC=O)C(=O)N2,CN(C)CCO.CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CNC(=O)N2,CNC.CC(C)(C)OC(=O)/C=C/c1cnc2c(c1)CN(CCOS(C)(=O)=O)C(=O)N2,CN(C)CCN(Cc1cc(/C=C/C(=O)OC(C)(C)C)cnc1Cl)C(N)=O,CN(C)CCN(Cc1cc(/C=C/C(=O)OC(C)(C)C)cnc1Cl)C(N)=O
